,cat_id,mean,Forecast Date,Timestep
448,2004700768.0,0.6875,05/31/2019,05/31/2019
449,2004700769.0,0.6869212962962963,05/31/2019,05/31/2019
450,2004700770.0,0.6445011025358324,05/31/2019,05/31/2019
451,2004700773.0,0.3155806572068708,05/31/2019,05/31/2019
452,2004700774.0,0.3125,05/31/2019,05/31/2019
453,2004700775.0,0.5910689773507206,05/31/2019,05/31/2019
454,2004700776.0,0.6588644192913385,05/31/2019,05/31/2019
455,2004700777.0,0.4418938307030129,05/31/2019,05/31/2019
456,2004700778.0,8.9375,05/31/2019,05/31/2019
457,2004700780.0,8.0625,05/31/2019,05/31/2019
458,2004700784.0,8.0625,05/31/2019,05/31/2019
459,2004700787.0,8.0625,05/31/2019,05/31/2019
460,2004700788.0,0.8600482912332839,05/31/2019,05/31/2019
